secid,date,exdate,strike_price,cp_flag,impl_volatility,best_bid,best_offer,volume,delta
104509.0,2023-11-21,2024-01-19,22.0,C,0.472829,0.95,1.75,11.0,0.480127
104509.0,2023-11-21,2024-01-19,23.0,C,0.389822,0.6,0.85,281.0,0.35165
104509.0,2023-11-21,2024-01-19,24.0,C,0.38011,0.4,0.5,21.0,0.250501
104509.0,2023-11-21,2024-01-19,18.0,P,0.47736,0.0,0.75,70.0,-0.160413
104509.0,2023-11-22,2024-01-19,24.0,C,0.38552,0.5,0.55,24.0,0.277826
104509.0,2023-11-22,2024-01-19,20.0,C,0.38256,1.95,2.55,47.0,0.72542
104509.0,2023-11-22,2024-01-19,22.0,C,0.373259,1.0,1.25,10.0,0.488289
104509.0,2023-11-22,2024-01-19,23.0,C,0.371359,0.7,0.8,238.0,0.370616
104509.0,2023-11-22,2024-01-19,25.0,C,0.347763,0.1,0.4,14.0,0.167642
104509.0,2023-11-24,2024-01-19,19.0,P,0.365957,0.0,0.75,17.0,-0.199778
104509.0,2023-11-24,2024-01-19,22.0,C,0.453331,1.05,1.3,60.0,0.456245
104509.0,2023-11-24,2024-01-19,23.0,C,0.4358,0.7,0.85,112.0,0.347401
104509.0,2023-11-24,2024-01-19,24.0,C,0.43613,0.5,0.55,137.0,0.258424
104509.0,2023-11-24,2024-01-19,25.0,C,0.437533,0.3,0.4,30.0,0.18721
104509.0,2023-11-24,2024-01-19,18.0,P,0.494791,0.0,0.85,27.0,-0.17089
104509.0,2023-11-27,2024-01-19,24.0,C,0.454692,0.5,0.6,36.0,0.264934
104509.0,2023-11-28,2024-01-19,22.0,C,0.409117,0.5,1.3,11.0,0.415659
104509.0,2023-11-28,2024-01-19,23.0,C,0.437534,0.5,0.85,83.0,0.323667
104509.0,2023-11-29,2024-01-19,22.0,C,0.42135,0.4,1.4,123.0,0.411217
104509.0,2023-11-29,2024-01-19,25.0,C,0.466485,0.2,0.45,11.0,0.176128
104509.0,2023-11-30,2024-01-19,21.0,C,0.44478,1.4,2.35,28.0,0.627067
104509.0,2023-11-30,2024-01-19,22.0,C,0.360808,0.85,1.35,23.0,0.507916
104509.0,2023-11-30,2024-01-19,23.0,C,0.397808,0.7,0.95,12.0,0.393541
104509.0,2023-11-30,2024-01-19,24.0,C,0.42892,0.55,0.7,189.0,0.306037
104509.0,2023-11-30,2024-01-19,25.0,C,0.368666,0.05,0.5,141.0,0.180899
104509.0,2023-11-30,2024-01-19,19.0,P,0.462767,0.0,0.8,10.0,-0.181574
104509.0,2023-12-01,2024-01-19,22.0,C,0.499815,0.9,2.0,29.0,0.505713
104509.0,2023-12-01,2024-01-19,23.0,C,0.472108,0.8,1.15,286.0,0.399273
104509.0,2023-12-01,2024-01-19,24.0,C,0.496641,0.5,1.0,15.0,0.318906
104509.0,2023-12-01,2024-01-19,25.0,C,0.486596,0.45,0.55,11.0,0.237587
104509.0,2023-12-04,2024-01-19,23.0,C,0.427359,0.95,1.05,30.0,0.435778
104509.0,2023-12-04,2024-01-19,22.0,C,0.454935,1.4,1.65,26.0,0.555117
104509.0,2023-12-05,2024-01-19,23.0,C,0.479212,0.7,1.2,22.0,0.398816
104509.0,2023-12-05,2024-01-19,22.0,P,0.464499,1.0,2.1,259.0,-0.491259
104509.0,2023-12-06,2024-01-19,23.0,C,0.422956,0.7,1.0,28.0,0.400928
104509.0,2023-12-06,2024-01-19,24.0,C,0.495106,0.5,1.0,22.0,0.330399
104509.0,2023-12-06,2024-01-19,26.0,C,0.443478,0.0,0.5,10.0,0.152236
104509.0,2023-12-07,2024-01-19,23.0,P,0.336565,1.25,1.85,11.0,-0.620789
104509.0,2023-12-07,2024-01-19,20.0,C,0.370968,2.1,2.75,12.0,0.80227
104509.0,2023-12-07,2024-01-19,24.0,C,0.406745,0.5,0.6,105.0,0.302434
104509.0,2023-12-07,2024-01-19,25.0,C,0.411456,0.25,0.45,154.0,0.212196
104509.0,2023-12-07,2024-01-19,20.0,P,0.448564,0.4,0.6,103.0,-0.234417
104509.0,2023-12-07,2024-01-19,22.0,P,0.398823,1.1,1.2,14.0,-0.46243
104509.0,2023-12-07,2024-01-19,21.0,P,0.406898,0.7,0.75,225.0,-0.332838
104509.0,2023-12-08,2024-01-19,23.0,C,0.486367,0.85,1.1,43.0,0.409666
104509.0,2023-12-08,2024-01-19,25.0,C,0.485699,0.3,0.6,304.0,0.230844
104509.0,2023-12-08,2024-01-19,20.0,C,0.459139,2.15,2.75,71.0,0.746448
104509.0,2023-12-08,2024-01-19,24.0,C,0.496919,0.55,0.85,11.0,0.31794
104509.0,2023-12-11,2024-01-19,23.0,C,0.473382,0.75,1.0,70.0,0.396249
104509.0,2023-12-11,2024-01-19,22.0,P,0.370656,0.9,1.4,20.0,-0.496242
104509.0,2023-12-12,2024-01-19,22.0,C,0.473223,1.7,2.0,10.0,0.632142
104509.0,2023-12-12,2024-01-19,24.0,C,0.460288,0.8,1.0,33.0,0.4041
104509.0,2023-12-12,2024-01-19,25.0,C,0.468882,0.6,0.65,56.0,0.306671
104509.0,2023-12-12,2024-01-19,22.0,P,0.422555,0.3,1.35,229.0,-0.362302
104509.0,2023-12-12,2024-01-19,23.0,P,0.413017,0.75,1.8,13.0,-0.492329
104509.0,2023-12-13,2024-01-19,23.0,P,0.391633,0.4,1.35,10.0,-0.391664
104509.0,2023-12-13,2024-01-19,25.0,C,0.41495,0.65,0.75,395.0,0.355566
104509.0,2023-12-13,2024-01-19,20.0,C,0.425618,3.5,4.0,34.0,0.898977
104509.0,2023-12-13,2024-01-19,22.0,C,0.358135,1.65,2.4,32.0,0.747647
104509.0,2023-12-13,2024-01-19,23.0,C,0.406501,1.45,1.6,158.0,0.602884
104509.0,2023-12-13,2024-01-19,24.0,C,0.368396,0.75,1.1,814.0,0.46595
104509.0,2023-12-14,2024-01-19,22.0,P,0.463995,0.1,1.35,17.0,-0.308786
104509.0,2023-12-14,2024-01-19,20.0,C,0.474051,3.4,3.9,36.0,0.872437
104509.0,2023-12-14,2024-01-19,22.0,C,0.436332,1.5,2.65,73.0,0.701418
104509.0,2023-12-14,2024-01-19,23.0,C,0.431749,1.35,1.6,93.0,0.581211
104509.0,2023-12-14,2024-01-19,24.0,C,0.410179,0.75,1.15,25.0,0.451686
104509.0,2023-12-14,2024-01-19,25.0,C,0.41576,0.35,0.9,102.0,0.333398
104509.0,2023-12-14,2024-01-19,21.0,P,0.453535,0.3,0.5,53.0,-0.201582
104509.0,2023-12-14,2024-01-19,23.0,P,0.448453,0.6,1.6,15.0,-0.423374
104509.0,2023-12-15,2024-01-19,21.0,P,0.435411,0.25,0.5,17.0,-0.199103
104509.0,2023-12-15,2024-01-19,22.0,C,0.360289,1.5,2.1,45.0,0.721248
104509.0,2023-12-15,2024-01-19,23.0,C,0.380803,0.5,2.0,435.0,0.568634
104509.0,2023-12-15,2024-01-19,24.0,C,0.407787,0.8,0.95,50.0,0.43191
104509.0,2023-12-15,2024-01-19,25.0,C,0.397774,0.45,0.6,29.0,0.304499
104509.0,2023-12-15,2024-01-19,22.0,P,0.345592,0.15,0.75,62.0,-0.275018
104509.0,2023-12-18,2024-01-19,25.0,C,0.413773,0.15,0.65,17.0,0.253053
104509.0,2023-12-18,2024-01-19,24.0,C,0.471469,0.75,0.9,24.0,0.396213
104509.0,2023-12-18,2024-01-19,27.0,C,0.437751,0.05,0.25,12.0,0.109395
104509.0,2023-12-18,2024-01-19,22.0,P,0.309738,0.45,0.5,168.0,-0.321011
104509.0,2023-12-18,2024-01-19,23.0,P,0.213762,0.3,1.05,10.0,-0.524886
104509.0,2023-12-19,2024-02-16,21.0,P,0.469838,0.1,1.15,14.0,-0.219793
104509.0,2023-12-19,2024-01-19,24.0,C,0.408782,0.85,1.1,75.0,0.47803
104509.0,2023-12-19,2024-01-19,25.0,C,0.42523,0.6,0.7,226.0,0.350842
104509.0,2023-12-19,2024-01-19,27.0,C,0.391015,0.05,0.3,18.0,0.134356
104509.0,2023-12-19,2024-01-19,22.0,P,0.419726,0.45,0.5,27.0,-0.25407
104509.0,2023-12-19,2024-01-19,23.0,P,0.357173,0.55,0.8,41.0,-0.370134
104509.0,2023-12-19,2024-02-16,25.0,C,0.420506,1.05,1.2,120.0,0.420226
104509.0,2023-12-20,2024-01-19,22.0,P,0.373185,0.4,0.5,183.0,-0.27813
104509.0,2023-12-20,2024-01-19,22.0,C,0.417212,1.7,2.0,13.0,0.705894
104509.0,2023-12-20,2024-01-19,23.0,C,0.375217,1.1,1.2,16.0,0.570152
104509.0,2023-12-20,2024-01-19,24.0,C,0.383701,0.65,0.8,12.0,0.41635
104509.0,2023-12-20,2024-01-19,25.0,C,0.451049,0.55,0.6,39.0,0.31654
104509.0,2023-12-21,2024-02-16,25.0,C,0.421881,0.85,0.95,30.0,0.367015
104509.0,2023-12-22,2024-02-16,24.0,C,0.496151,1.55,1.8,13.0,0.50718
104509.0,2023-12-22,2024-02-16,25.0,C,0.466719,1.15,1.2,77.0,0.413485
104509.0,2023-12-26,2024-02-16,21.0,P,0.468568,0.35,0.6,40.0,-0.187853
104509.0,2023-12-26,2024-02-16,23.0,C,0.42656,2.05,2.3,276.0,0.654415
104509.0,2023-12-26,2024-02-16,26.0,C,0.385612,0.65,0.8,235.0,0.337695
104509.0,2023-12-26,2024-02-16,20.0,P,0.493866,0.2,0.45,30.0,-0.13295
104509.0,2023-12-27,2024-02-16,25.0,C,0.394168,1.0,1.1,100.0,0.434641
104509.0,2023-12-28,2024-02-16,26.0,C,0.385606,0.65,0.8,18.0,0.34094
104509.0,2023-12-28,2024-02-16,25.0,C,0.382197,1.0,1.1,32.0,0.445159
104509.0,2023-12-28,2024-02-16,24.0,C,0.391182,1.45,1.6,216.0,0.559605
104509.0,2023-12-28,2024-02-16,21.0,P,0.462398,0.3,0.55,55.0,-0.176326
104509.0,2023-12-29,2024-02-16,25.0,C,0.414837,1.0,1.2,40.0,0.441243
104509.0,2023-12-29,2024-02-16,24.0,C,0.463376,1.6,1.8,47.0,0.549668
104509.0,2024-01-02,2024-02-16,24.0,C,0.462066,1.4,1.75,140.0,0.538133
104509.0,2024-01-02,2024-02-16,25.0,C,0.407943,0.9,1.05,21.0,0.422244
104509.0,2024-01-02,2024-02-16,26.0,C,0.404739,0.55,0.75,13.0,0.317568
104509.0,2024-01-02,2024-02-16,27.0,C,0.414824,0.3,0.6,11.0,0.236261
104509.0,2024-01-03,2024-02-16,23.0,P,0.399676,0.85,0.95,11.0,-0.369291
104509.0,2024-01-03,2024-02-16,25.0,P,0.364667,1.8,1.95,18.0,-0.626363
104509.0,2024-01-03,2024-02-16,23.0,C,0.429889,1.75,2.0,10.0,0.629304
104509.0,2024-01-03,2024-02-16,24.0,C,0.380135,1.15,1.25,43.0,0.51296
104509.0,2024-01-03,2024-02-16,25.0,C,0.371291,0.7,0.85,17.0,0.387325
104509.0,2024-01-04,2024-02-16,26.0,C,0.3736,0.4,0.5,45.0,0.261678
104509.0,2024-01-05,2024-02-16,21.0,P,0.469696,0.4,0.65,57.0,-0.226892
104509.0,2024-01-05,2024-02-16,24.0,C,0.370868,0.85,0.95,33.0,0.442885
104509.0,2024-01-05,2024-02-16,22.0,P,0.433129,0.65,0.85,35.0,-0.315309
104509.0,2024-01-08,2024-02-16,22.0,P,0.456277,0.95,1.15,36.0,-0.401061
104509.0,2024-01-08,2024-02-16,22.0,C,0.472696,1.55,1.8,48.0,0.595225
104509.0,2024-01-08,2024-02-16,23.0,C,0.447537,1.05,1.2,197.0,0.477665
104509.0,2024-01-08,2024-02-16,25.0,C,0.416939,0.35,0.5,12.0,0.248216
104509.0,2024-01-08,2024-02-16,26.0,C,0.427024,0.2,0.35,25.0,0.173229
104509.0,2024-01-08,2024-02-16,21.0,P,0.475472,0.6,0.8,277.0,-0.292423
104509.0,2024-01-08,2024-02-16,23.0,P,0.450005,1.4,1.7,40.0,-0.520325
104509.0,2024-01-09,2024-02-16,20.0,P,0.495073,0.25,0.35,14.0,-0.146051
104509.0,2024-01-09,2024-02-16,21.0,C,0.443744,2.65,2.9,10.0,0.792754
104509.0,2024-01-09,2024-02-16,24.0,C,0.374366,0.75,0.95,210.0,0.436555
104509.0,2024-01-09,2024-02-16,25.0,C,0.355496,0.45,0.5,54.0,0.298113
104509.0,2024-01-09,2024-02-16,22.0,P,0.397545,0.55,0.65,208.0,-0.297623
104509.0,2024-01-10,2024-02-16,22.0,P,0.393497,0.6,0.8,11.0,-0.343303
104509.0,2024-01-10,2024-02-16,20.0,C,0.457536,3.1,3.4,32.0,0.847904
104509.0,2024-01-10,2024-02-16,23.0,C,0.381511,1.0,1.2,38.0,0.52205
104509.0,2024-01-10,2024-02-16,25.0,C,0.362751,0.3,0.45,26.0,0.251566
104509.0,2024-01-10,2024-02-16,27.0,C,0.396634,0.05,0.25,14.0,0.112828
104509.0,2024-01-10,2024-02-16,21.0,P,0.414491,0.35,0.5,13.0,-0.228255
104509.0,2024-01-11,2024-02-16,23.0,P,0.340192,1.2,1.3,30.0,-0.567068
104509.0,2024-01-11,2024-02-16,23.0,C,0.35693,0.75,0.8,13.0,0.440923
104509.0,2024-01-11,2024-02-16,22.0,P,0.349328,0.7,0.8,51.0,-0.402036
104509.0,2024-01-12,2024-02-16,23.0,P,0.353366,1.0,1.2,15.0,-0.51414
104509.0,2024-01-12,2024-02-16,23.0,C,0.360896,0.85,1.0,29.0,0.492999
104509.0,2024-01-12,2024-02-16,25.0,C,0.356976,0.25,0.35,25.0,0.219794
104509.0,2024-01-12,2024-02-16,26.0,C,0.38552,0.15,0.25,10.0,0.150173
104509.0,2024-01-16,2024-02-16,22.0,P,0.36983,0.65,0.7,15.0,-0.377995
104509.0,2024-01-16,2024-02-16,23.0,C,0.348045,0.7,0.8,36.0,0.457916
104509.0,2024-01-16,2024-02-16,23.0,P,0.330866,1.0,1.15,21.0,-0.553084
104509.0,2024-01-17,2024-02-16,23.0,C,0.353478,0.7,0.8,154.0,0.45821
104509.0,2024-01-17,2024-02-16,22.0,C,0.37302,1.25,1.35,32.0,0.626066
104509.0,2024-01-17,2024-02-16,22.0,P,0.365917,0.6,0.7,54.0,-0.375731
104509.0,2024-01-22,2024-03-15,20.0,P,0.410165,0.25,0.5,10.0,-0.181544
104509.0,2024-01-22,2024-03-15,22.0,C,0.368293,1.55,1.8,14.0,0.625525
104509.0,2024-01-22,2024-03-15,23.0,C,0.340621,1.0,1.15,105.0,0.497349
104509.0,2024-01-22,2024-03-15,24.0,C,0.326596,0.6,0.7,12.0,0.361738
104509.0,2024-01-22,2024-03-15,25.0,C,0.329952,0.35,0.45,47.0,0.250381
104509.0,2024-01-22,2024-03-15,22.0,P,0.384369,0.8,1.1,693.0,-0.380325
104509.0,2024-01-23,2024-03-15,26.0,C,0.30581,0.15,0.2,51.0,0.138697
104509.0,2024-01-23,2024-03-15,23.0,C,0.322993,0.95,1.05,86.0,0.493349
104509.0,2024-01-23,2024-03-15,21.0,P,0.359448,0.45,0.55,251.0,-0.254819
104509.0,2024-01-24,2024-03-15,24.0,C,0.333715,0.4,0.5,12.0,0.280096
104509.0,2024-01-24,2024-03-15,22.0,C,0.366165,1.2,1.35,13.0,0.544908
104509.0,2024-01-25,2024-03-15,23.0,C,0.338247,0.7,0.8,13.0,0.405312
104509.0,2024-01-26,2024-03-15,27.0,C,0.384605,0.05,0.15,10.0,0.075633
104509.0,2024-01-26,2024-03-15,24.0,C,0.349669,0.35,0.45,12.0,0.252619
104509.0,2024-01-26,2024-03-15,25.0,C,0.360946,0.2,0.3,11.0,0.170254
104509.0,2024-01-26,2024-03-15,26.0,C,0.368007,0.1,0.2,10.0,0.110309
104509.0,2024-01-26,2024-03-15,22.0,P,0.274162,0.9,1.0,22.0,-0.497828
104509.0,2024-01-29,2024-03-15,23.0,C,0.329383,0.6,0.65,82.0,0.375624
104509.0,2024-01-29,2024-03-15,21.0,P,0.364309,0.6,0.75,10.0,-0.336746
104509.0,2024-01-31,2024-03-15,23.0,C,0.357554,0.55,0.65,261.0,0.351568
104509.0,2024-02-01,2024-03-15,21.0,C,0.351575,1.45,1.6,11.0,0.656385
104509.0,2024-02-01,2024-03-15,22.0,P,0.336984,1.0,1.15,13.0,-0.502387
104509.0,2024-02-01,2024-03-15,23.0,P,0.328773,1.6,1.75,16.0,-0.662409
104509.0,2024-02-02,2024-03-15,22.0,C,0.371782,0.75,0.9,10.0,0.439734
104509.0,2024-02-05,2024-03-15,21.0,P,0.356117,0.7,0.8,15.0,-0.398522
104509.0,2024-02-05,2024-03-15,22.0,C,0.352747,0.7,0.85,18.0,0.447141
104509.0,2024-02-05,2024-03-15,23.0,C,0.354057,0.4,0.5,50.0,0.302961
104509.0,2024-02-06,2024-03-15,22.0,C,0.367678,0.9,1.05,100.0,0.504152
104509.0,2024-02-07,2024-03-15,19.0,P,0.339418,0.35,0.45,22.0,-0.279229
104509.0,2024-02-07,2024-03-15,20.0,C,0.38085,0.95,1.1,16.0,0.541629
104509.0,2024-02-07,2024-03-15,21.0,C,0.335259,0.45,0.55,74.0,0.361345
104509.0,2024-02-07,2024-03-15,22.0,C,0.335415,0.2,0.3,326.0,0.214454
104509.0,2024-02-07,2024-03-15,20.0,P,0.296868,0.65,0.75,55.0,-0.45468
104509.0,2024-02-08,2024-03-15,20.0,P,0.318115,0.65,0.7,209.0,-0.431386
104509.0,2024-02-08,2024-03-15,20.0,C,0.331126,0.9,1.05,26.0,0.572816
104509.0,2024-02-08,2024-03-15,21.0,C,0.325313,0.5,0.55,51.0,0.385022
104509.0,2024-02-08,2024-03-15,23.0,C,0.313282,0.05,0.15,10.0,0.108957
104509.0,2024-02-08,2024-03-15,21.0,P,0.321068,1.2,1.3,16.0,-0.627603
104509.0,2024-02-09,2024-03-15,20.0,P,0.318826,0.6,0.7,67.0,-0.422957
104509.0,2024-02-09,2024-03-15,20.0,C,0.337888,0.95,1.05,70.0,0.578637
104509.0,2024-02-09,2024-03-15,21.0,C,0.313897,0.45,0.55,33.0,0.383825
104509.0,2024-02-09,2024-03-15,22.0,C,0.32134,0.2,0.3,14.0,0.225551
104509.0,2024-02-09,2024-03-15,21.0,P,0.31452,1.15,1.25,26.0,-0.624387
104509.0,2024-02-12,2024-03-15,20.0,P,0.349322,0.55,0.7,13.0,-0.395391
104509.0,2024-02-12,2024-03-15,20.0,C,0.347392,1.0,1.15,26.0,0.606608
104509.0,2024-02-12,2024-03-15,21.0,C,0.32418,0.5,0.6,17.0,0.411179
104509.0,2024-02-12,2024-03-15,22.0,C,0.317204,0.2,0.3,128.0,0.233833
104509.0,2024-02-12,2024-03-15,19.0,P,0.385497,0.3,0.4,15.0,-0.241228
104509.0,2024-02-12,2024-03-15,21.0,P,0.326083,1.05,1.15,21.0,-0.593071
104509.0,2024-02-13,2024-03-15,22.0,C,0.325689,0.2,0.25,50.0,0.215164
104509.0,2024-02-13,2024-03-15,20.0,C,0.345181,0.9,1.05,34.0,0.582597
104509.0,2024-02-13,2024-03-15,21.0,C,0.331551,0.45,0.55,17.0,0.385292
104509.0,2024-02-13,2024-03-15,24.0,C,0.352431,0.0,0.1,10.0,0.058351
104509.0,2024-02-14,2024-03-15,20.0,C,0.319974,0.95,1.05,35.0,0.619309
104509.0,2024-02-14,2024-03-15,18.0,P,0.383603,0.05,0.2,10.0,-0.110314
104509.0,2024-02-14,2024-03-15,19.0,P,0.343409,0.2,0.3,10.0,-0.210437
104509.0,2024-02-14,2024-03-15,20.0,P,0.307653,0.45,0.55,65.0,-0.381587
104509.0,2024-02-14,2024-03-15,21.0,P,0.273537,0.9,1.0,30.0,-0.621706
104509.0,2024-02-20,2024-04-19,20.0,P,0.385807,0.85,0.95,13.0,-0.3748
104509.0,2024-02-20,2024-04-19,25.0,C,0.354346,0.1,0.2,100.0,0.111766
104509.0,2024-02-20,2024-04-19,21.0,C,0.359225,1.0,1.2,117.0,0.503343
104509.0,2024-02-20,2024-04-19,22.0,C,0.344868,0.6,0.75,323.0,0.369754
104509.0,2024-02-20,2024-04-19,23.0,C,0.358602,0.4,0.5,13.0,0.266793
104509.0,2024-02-20,2024-04-19,24.0,C,0.33688,0.2,0.25,10.0,0.162063
104509.0,2024-02-21,2024-04-19,19.0,P,0.413614,0.5,0.65,18.0,-0.257853
104509.0,2024-02-21,2024-04-19,23.0,C,0.362468,0.45,0.5,34.0,0.276618
104509.0,2024-02-21,2024-04-19,20.0,P,0.399207,0.85,0.95,89.0,-0.36632
104509.0,2024-02-22,2024-04-19,23.0,C,0.375685,0.45,0.55,25.0,0.282243
104509.0,2024-02-22,2024-04-19,20.0,P,0.393362,0.8,0.95,13.0,-0.365864
104509.0,2024-02-23,2024-04-19,20.0,P,0.391933,0.5,0.7,48.0,-0.274035
104509.0,2024-02-23,2024-04-19,21.0,C,0.383925,1.55,1.75,20.0,0.615957
104509.0,2024-02-23,2024-04-19,22.0,C,0.373974,1.05,1.2,11.0,0.492564
104509.0,2024-02-23,2024-04-19,23.0,C,0.38104,0.7,0.85,18.0,0.377054
104509.0,2024-02-23,2024-04-19,25.0,C,0.373526,0.25,0.35,42.0,0.186108
104509.0,2024-02-23,2024-04-19,21.0,P,0.373202,0.8,1.05,12.0,-0.38776
104509.0,2024-02-26,2024-04-19,24.0,C,0.349032,0.45,0.55,59.0,0.291631
104509.0,2024-02-26,2024-04-19,21.0,C,0.407472,1.85,2.05,11.0,0.658963
104509.0,2024-02-26,2024-04-19,19.0,P,0.420019,0.25,0.35,30.0,-0.152867
104509.0,2024-02-27,2024-04-19,23.0,C,0.367814,0.65,0.85,45.0,0.383956
104509.0,2024-02-27,2024-04-19,21.0,P,0.398856,0.8,1.0,11.0,-0.369589
104509.0,2024-02-28,2024-04-19,25.0,P,0.378101,3.2,3.4,38.0,-0.811938
104509.0,2024-02-28,2024-04-19,21.0,C,0.399563,1.8,1.95,12.0,0.658383
104509.0,2024-02-28,2024-04-19,23.0,C,0.361433,0.75,0.85,22.0,0.406382
104509.0,2024-02-28,2024-04-19,20.0,P,0.39809,0.4,0.55,90.0,-0.232805
104509.0,2024-02-28,2024-04-19,21.0,P,0.385551,0.7,0.85,10.0,-0.342081
104509.0,2024-02-29,2024-04-19,22.0,C,0.370369,1.15,1.3,105.0,0.535164
104509.0,2024-02-29,2024-04-19,23.0,C,0.374621,0.75,0.9,11.0,0.408437
104509.0,2024-02-29,2024-04-19,21.0,P,0.396305,0.75,0.85,10.0,-0.345183
104509.0,2024-03-01,2024-04-19,23.0,P,0.415549,1.65,1.85,24.0,-0.551637
104509.0,2024-03-01,2024-04-19,22.0,C,0.443523,1.5,1.65,95.0,0.562109
104509.0,2024-03-01,2024-04-19,23.0,C,0.441173,1.05,1.2,248.0,0.45334
104509.0,2024-03-01,2024-04-19,24.0,C,0.446239,0.75,0.85,511.0,0.354424
104509.0,2024-03-01,2024-04-19,25.0,C,0.457021,0.5,0.65,121.0,0.27296
104509.0,2024-03-01,2024-04-19,26.0,C,0.473031,0.35,0.5,52.0,0.210796
104509.0,2024-03-01,2024-04-19,21.0,P,0.419653,0.7,0.85,123.0,-0.320446
104509.0,2024-03-01,2024-04-19,22.0,P,0.416373,1.1,1.3,34.0,-0.435092
104509.0,2024-03-04,2024-04-19,22.0,P,0.383329,0.85,0.95,37.0,-0.388116
104509.0,2024-03-04,2024-04-19,22.0,C,0.399124,1.55,1.7,23.0,0.613052
104509.0,2024-03-04,2024-04-19,24.0,C,0.395881,0.7,0.8,93.0,0.370712
104509.0,2024-03-04,2024-04-19,25.0,C,0.421272,0.5,0.6,18.0,0.282926
104509.0,2024-03-04,2024-04-19,26.0,C,0.451731,0.4,0.45,259.0,0.220792
104509.0,2024-03-04,2024-04-19,21.0,P,0.410978,0.55,0.65,39.0,-0.275444
104509.0,2024-03-04,2024-04-19,23.0,P,0.373947,1.3,1.45,30.0,-0.521067
104509.0,2024-03-05,2024-04-19,24.0,C,0.461653,0.7,0.85,50.0,0.34814
104509.0,2024-03-05,2024-04-19,22.0,P,0.404844,1.05,1.2,27.0,-0.437372
104509.0,2024-03-06,2024-04-19,25.0,C,0.463639,0.5,0.55,10.0,0.260793
104509.0,2024-03-06,2024-04-19,22.0,P,0.354762,0.9,1.0,15.0,-0.430971
104509.0,2024-03-07,2024-04-19,21.0,P,0.420595,0.7,0.75,105.0,-0.323587
104509.0,2024-03-07,2024-04-19,23.0,C,0.413631,0.85,1.0,11.0,0.432838
104509.0,2024-03-07,2024-04-19,19.0,P,0.461435,0.2,0.35,306.0,-0.143198
104509.0,2024-03-07,2024-04-19,22.0,P,0.416056,1.05,1.25,20.0,-0.447754
104509.0,2024-03-08,2024-04-19,20.0,P,0.442868,0.4,0.5,21.0,-0.21843
104509.0,2024-03-08,2024-04-19,20.0,C,0.48522,2.65,2.85,20.0,0.761403
104509.0,2024-03-08,2024-04-19,23.0,C,0.428813,0.9,1.0,52.0,0.43192
104509.0,2024-03-08,2024-04-19,21.0,P,0.397433,0.6,0.7,96.0,-0.312658
104509.0,2024-03-11,2024-04-19,23.0,C,0.391495,0.9,1.0,11.0,0.464804
104509.0,2024-03-11,2024-04-19,20.0,C,0.433927,2.65,3.1,203.0,0.820134
104509.0,2024-03-11,2024-04-19,22.0,C,0.398433,1.4,1.5,26.0,0.601054
104509.0,2024-03-11,2024-04-19,24.0,C,0.409973,0.6,0.7,59.0,0.346168
104509.0,2024-03-11,2024-04-19,19.0,P,0.463158,0.15,0.25,10.0,-0.113482
104509.0,2024-03-11,2024-04-19,21.0,P,0.401651,0.5,0.55,13.0,-0.271924
104509.0,2024-03-11,2024-04-19,22.0,P,0.390147,0.85,0.9,96.0,-0.399825
104509.0,2024-03-11,2024-04-19,23.0,P,0.375227,1.3,1.4,78.0,-0.543174
104509.0,2024-03-12,2024-04-19,21.0,C,0.413936,2.15,2.4,12.0,0.753338
104509.0,2024-03-12,2024-04-19,22.0,C,0.383975,1.5,1.6,10.0,0.638068
104509.0,2024-03-12,2024-04-19,24.0,P,0.33546,1.5,1.95,13.0,-0.672516
104509.0,2024-03-13,2024-04-19,22.0,P,0.332236,0.5,0.6,148.0,-0.32424
104509.0,2024-03-13,2024-04-19,23.0,C,0.403792,1.1,1.2,69.0,0.518057
104509.0,2024-03-13,2024-04-19,21.0,P,0.37558,0.3,0.4,75.0,-0.21059
104509.0,2024-03-14,2024-04-19,21.0,P,0.368396,0.35,0.4,13.0,-0.232678
104509.0,2024-03-14,2024-04-19,23.0,C,0.373215,0.9,0.95,36.0,0.480003
104509.0,2024-03-14,2024-04-19,22.0,P,0.353358,0.65,0.7,10.0,-0.369106
104509.0,2024-03-15,2024-04-19,21.0,P,0.388361,0.25,0.4,110.0,-0.199545
104509.0,2024-03-15,2024-04-19,23.0,C,0.3467,0.95,1.1,40.0,0.534998
104509.0,2024-03-15,2024-04-19,24.0,C,0.34189,0.55,0.65,22.0,0.376756
104509.0,2024-03-15,2024-04-19,25.0,C,0.361668,0.35,0.4,12.0,0.256172
104509.0,2024-03-15,2024-04-19,27.0,C,0.399386,0.1,0.2,14.0,0.114191
104509.0,2024-03-15,2024-04-19,22.0,P,0.359272,0.5,0.6,10.0,-0.315016
104509.0,2024-03-18,2024-05-17,25.0,C,0.451293,0.95,1.1,80.0,0.382133
104509.0,2024-03-18,2024-04-19,23.0,C,0.440606,1.25,1.35,36.0,0.551028
104509.0,2024-03-18,2024-04-19,24.0,C,0.397124,0.7,0.8,1291.0,0.40848
104509.0,2024-03-18,2024-04-19,25.0,C,0.408236,0.4,0.55,99.0,0.288101
104509.0,2024-03-18,2024-04-19,26.0,C,0.40844,0.25,0.3,60.0,0.188773
104509.0,2024-03-18,2024-05-17,22.0,P,0.463835,1.05,1.2,13.0,-0.34694
